yearRequest,monthRequest,dateRequest,yearClosed,monthClosed,dateClosed,srvrequestid,caseagedays,status,servicename,latitude,longitude,district
2021,Feb,2021-02-25,2021,Mar,2021-03-19,3257007,22,Closed,Pothole,32.8313232,-117.13137,6
2021,Feb,2021-02-25,,,,3257011,31,In Process,Pothole,32.8767071,-117.18653,1
2021,Feb,2021-02-25,2021,Feb,2021-02-26,3257012,1,Closed,Pothole,32.9017391,-117.2248,1
2021,Feb,2021-02-25,2021,Mar,2021-03-23,3257017,26,Closed,Pothole,32.8998295,-117.22299,1
2021,Feb,2021-02-25,2021,Mar,2021-03-23,3257018,26,Closed,Pothole,32.8901569,-117.20851,1
2021,Feb,2021-02-25,2021,Mar,2021-03-23,3257019,26,Closed,Pothole,32.9012719,-117.22324,1
2021,Feb,2021-02-25,2021,Feb,2021-02-26,3257020,1,Closed,Pothole,32.7424161,-117.18233,2
2021,Feb,2021-02-25,2021,Mar,2021-03-04,3257026,7,Closed,Pothole,32.74834,-117.15524,3
2021,Feb,2021-02-25,,,,3257027,31,In Process,Pothole,32.7496472,-117.15343,3
2021,Feb,2021-02-25,,,,3257055,31,In Process,Pothole,32.9997588,-117.08375,5
2021,Feb,2021-02-25,2021,Feb,2021-02-26,3257062,1,Closed,Pothole,32.8176631,-117.18106,6
2021,Feb,2021-02-25,,,,3257064,31,In Process,Pothole,32.8087745,-117.01145,7
2021,Feb,2021-02-25,2021,Mar,2021-03-24,3257126,27,Closed,Pothole,32.7178096,-117.15473,3
2021,Feb,2021-02-25,2021,Mar,2021-03-05,3257129,8,Closed,Pothole,32.8371564,-117.02667,7
2021,Feb,2021-02-25,2021,Feb,2021-02-26,3257138,1,Closed,Pothole,32.7255574,-117.07349,4
2021,Feb,2021-02-25,,,,3257142,31,In Process,Pothole,32.726014,-117.06813,4
2021,Feb,2021-02-25,2021,Mar,2021-03-10,3257175,13,Closed,Pothole,32.7683993,-117.15314,7
2021,Feb,2021-02-26,2021,Feb,2021-02-26,3257273,0,Closed,Pothole,32.5546143,-117.045,8
2021,Feb,2021-02-26,2021,Feb,2021-02-26,3257276,0,Closed,Pothole,32.7246006,-117.14219,3
2021,Feb,2021-02-26,,,,3257406,31,In Process,Pothole,32.9118416,-117.11402,5
2021,Feb,2021-02-26,2021,Feb,2021-02-26,3257424,0,Closed,Pothole,33.0227384,-117.07441,5
2021,Feb,2021-02-26,2021,Mar,2021-03-25,3257439,27,Closed,Pothole,33.0227758,-117.0771,5
2021,Feb,2021-02-26,,,,3257586,31,In Process,Pothole,32.7073513,-117.15138,3
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3257601,4,Closed,Pothole,32.8718875,-117.22892,1
2021,Feb,2021-02-26,2021,Mar,2021-03-08,3257622,10,Closed,Pothole,32.7596822,-117.17995,7
2021,Feb,2021-02-26,2021,Mar,2021-03-08,3257642,10,Closed,Pothole,32.734825,-117.14598,3
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3257649,4,Closed,Pothole,32.740055,-117.14823,3
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3257788,20,Closed,Pothole,32.8131085,-117.26251,1
2021,Feb,2021-02-26,2021,Mar,2021-03-23,3257793,25,Closed,Pothole,32.8131085,-117.26251,1
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3257821,3,Closed,Pothole,32.9831876,-117.07617,5
2021,Feb,2021-02-26,2021,Mar,2021-03-09,3257826,11,Closed,Pothole,32.7368528,-117.0892,9
2021,Feb,2021-02-26,,,,3257832,30,In Process,Pothole,32.9138357,-117.11002,5
2021,Feb,2021-02-26,2021,Mar,2021-03-23,3257833,25,Closed,Pothole,32.7235131,-117.05423,4
2021,Feb,2021-02-26,,,,3257871,30,In Process,Pothole,32.5837843,-117.0621,8
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3257874,3,Closed,Pothole,32.5838658,-117.09277,8
2021,Feb,2021-02-26,2021,Mar,2021-03-19,3257922,21,Closed,Pothole,32.8315036,-117.13261,6
2021,Feb,2021-02-26,2021,Feb,2021-02-26,3257947,0,Closed,Pothole,32.7414575,-117.16396,3
2021,Feb,2021-02-26,,,,3257970,30,In Process,Pothole,32.685827,-117.12551,8
2021,Feb,2021-02-26,,,,3257974,30,In Process,Pothole,32.8287728,-117.20604,6
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3258093,3,Closed,Pothole,32.7467763,-117.06653,4
2021,Feb,2021-02-26,,,,3258174,30,In Process,Pothole,33.0016699,-117.06563,5
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3258204,3,Closed,Pothole,32.846772,-117.2444,1
2021,Feb,2021-02-27,,,,3258693,30,In Process,Pothole,32.8438889,-117.24502,1
2021,Feb,2021-02-27,2021,Mar,2021-03-01,3259333,2,Closed,Pothole,32.6936916,-117.1359,8
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3258267,3,Closed,Pothole,32.7154273,-117.12989,3
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3258298,4,Closed,Pothole,32.9127278,-117.13533,6
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3258301,4,Closed,Pothole,32.8350262,-117.19913,6
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3258303,4,Closed,Pothole,32.8349696,-117.19875,6
2021,Feb,2021-02-26,2021,Mar,2021-03-02,3258305,4,Closed,Pothole,32.8349672,-117.19827,6
2021,Feb,2021-02-26,2021,Mar,2021-03-22,3258312,24,Closed,Pothole,32.8705879,-117.21998,1
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258337,20,Closed,Pothole,32.8309632,-117.19065,6
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258342,20,Closed,Pothole,32.8308418,-117.19069,6
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258344,20,Closed,Pothole,32.8314789,-117.19015,6
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3258349,3,Closed,Pothole,32.7963889,-117.04707,7
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258355,20,Closed,Pothole,32.8327346,-117.18725,6
2021,Feb,2021-02-26,2021,Mar,2021-03-08,3258356,10,Closed,Pothole,32.792296,-117.05183,7
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258358,20,Closed,Pothole,32.8333179,-117.18708,6
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258364,20,Closed,Pothole,32.8338972,-117.18709,6
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258368,20,Closed,Pothole,32.834205,-117.18701,6
2021,Feb,2021-02-26,2021,Mar,2021-03-01,3258374,3,Closed,Pothole,32.8755385,-117.24374,1
2021,Feb,2021-02-26,2021,Mar,2021-03-18,3258376,20,Closed,Pothole,32.8343419,-117.1872,6
